hour,minutes,count,대여/반납,holiday,weather,Rain,Month,AM/PM,Day_w,Time
0,0,19.25,0,2,-3.2,0,1,1,1,0:00
0,30,20,0,2,-3.2,0,1,1,1,0:30
1,0,20.5,1,2,-3.3,0,1,1,1,1:00
2,0,20,-1,2,-3.7,0,1,1,1,2:00
2,30,16.25,-5,2,-3.7,0,1,1,1,2:30
3,0,13.83333333,-2,2,-4,0,1,1,1,3:00
3,30,12.5,-2,2,-4,0,1,1,1,3:30
4,0,9.5,-2,2,-4.2,0,1,1,1,4:00
4,30,9,0,2,-4.2,0,1,1,1,4:30
6,0,9.5,1,2,-4.5,0,1,1,1,6:00
7,0,8.666666667,-2,2,-4.7,0,1,1,1,7:00
8,0,8,0,2,-5,0,1,1,1,8:00
9,0,8.666666667,1,2,-4.3,0,1,1,1,9:00
9,30,10,1,2,-4.3,0,1,1,1,9:30
10,0,10.66666667,2,2,-1.6,0,1,1,1,10:00
10,30,13,1,2,-1.6,0,1,1,1,10:30
11,0,13.5,1,2,0.1,0,1,1,1,11:00
11,30,13,-1,2,0.1,0,1,1,1,11:30
12,0,13.75,0,2,1.5,0,1,2,1,12:00
12,30,13.6,1,2,1.5,0,1,2,1,12:30
13,0,14,0,2,2.4,0,1,2,1,13:00
13,30,15.66666667,2,2,2.4,0,1,2,1,13:30
14,0,17,1,2,3.7,0,1,2,1,14:00
14,30,15.16666667,-3,2,3.7,0,1,2,1,14:30
15,0,15,1,2,3,0,1,2,1,15:00
15,30,15.5,1,2,3,0,1,2,1,15:30
16,0,15.2,0,2,3,0,1,2,1,16:00
16,30,15,-1,2,3,0,1,2,1,16:30
17,0,14,-1,2,1.8,0,1,2,1,17:00
17,30,15.33333333,2,2,1.8,0,1,2,1,17:30
18,0,15.66666667,0,2,0.8,0,1,2,1,18:00
18,30,15.5,-1,2,0.8,0,1,2,1,18:30
19,0,15,-1,2,-0.1,0,1,2,1,19:00
19,30,14,0,2,-0.1,0,1,2,1,19:30
20,0,14,0,2,-0.3,0,1,2,1,20:00
22,0,14,0,2,-1.3,0,1,2,1,22:00
4,0,20,1,1,-2.7,0,1,1,2,4:00
6,30,15,1,1,-3.2,0,1,1,2,6:30
7,0,5.666666667,1,1,-3.2,0,1,1,2,7:00
7,30,8,3,1,-3.2,0,1,1,2,7:30
8,0,12.4,4,1,-3.4,0,1,1,2,8:00
8,30,15.33333333,5,1,-3.4,0,1,1,2,8:30
9,0,19.14285714,3,1,-3.1,0,1,1,2,9:00
9,30,20.5,-1,1,-3.1,0,1,1,2,9:30
10,0,19.7,2,1,-1.4,0,1,1,2,10:00
10,30,22,0,1,-1.4,0,1,1,2,10:30
11,0,22,0,1,-0.4,0,1,1,2,11:00
11,30,23,1,1,-0.4,0,1,1,2,11:30
12,30,23.5,1,1,0.9,0,1,2,2,12:30
14,0,25.2,2,1,1.7,0,1,2,2,14:00
14,30,27.4,2,1,1.7,0,1,2,2,14:30
15,0,28.8,1,1,1.5,0,1,2,2,15:00
15,30,29.28571429,1,1,1.5,0,1,2,2,15:30
16,0,30.6,0,1,1.3,0,1,2,2,16:00
16,30,28.85714286,0,1,1.3,0,1,2,2,16:30
17,0,33.25,4,1,0.3,0,1,2,2,17:00
17,30,33,-2,1,0.3,0,1,2,2,17:30
18,0,32.2,2,1,-0.8,0,1,2,2,18:00
18,30,32.23076923,-4,1,-0.8,0,1,2,2,18:30
19,0,27.78571429,-2,1,-1.3,0,1,2,2,19:00
19,30,28.33333333,-1,1,-1.3,0,1,2,2,19:30
20,0,25.0952381,-2,1,-1.9,0,1,2,2,20:00
20,30,26,0,1,-1.9,0,1,2,2,20:30
21,0,24.15384615,0,1,-2.6,0,1,2,2,21:00
21,30,24.25,0,1,-2.6,0,1,2,2,21:30
22,0,24,-1,1,-3.4,0,1,2,2,22:00
22,30,22.83333333,-2,1,-3.4,0,1,2,2,22:30
23,0,21.5,0,1,-3.8,0,1,2,2,23:00
23,30,21,-1,1,-3.8,0,1,2,2,23:30
0,0,21.33333333,0,1,-4.3,0,1,1,3,0:00
0,30,22,2,1,-4.3,0,1,1,3,0:30
1,0,24,1,1,-5,0,1,1,3,1:00
1,30,24.5,1,1,-5,0,1,1,3,1:30
2,0,24.25,-1,1,-5.5,0,1,1,3,2:00
2,30,23.5,-1,1,-5.5,0,1,1,3,2:30
3,0,23.66666667,1,1,-6.1,0,1,1,3,3:00
7,0,5.666666667,1,1,-6.9,0,1,1,3,7:00
7,30,8.416666667,6,1,-6.9,0,1,1,3,7:30
8,0,17.08,11,1,-7,0,1,1,3,8:00
8,30,24.22222222,5,1,-7,0,1,1,3,8:30
9,0,27,-1,1,-6.8,0,1,1,3,9:00
9,30,27.25,0,1,-6.8,0,1,1,3,9:30
10,0,28,1,1,-5.6,0,1,1,3,10:00
10,30,28.5,1,1,-5.6,0,1,1,3,10:30
11,0,29.8,2,1,-4.5,0,1,1,3,11:00
11,30,30.57142857,1,1,-4.5,0,1,1,3,11:30
12,0,33,2,1,-3.4,0,1,2,3,12:00
12,30,15.66666667,3,1,-3.4,0,1,2,3,12:30
13,0,8.333333333,0,1,-2.2,0,1,2,3,13:00
13,30,9.666666667,2,1,-2.2,0,1,2,3,13:30
14,0,10.25,1,1,-1.5,0,1,2,3,14:00
14,30,11.5,0,1,-1.5,0,1,2,3,14:30
15,0,10,-1,1,-1.1,0,1,2,3,15:00
15,30,9.666666667,-1,1,-1.1,0,1,2,3,15:30
16,0,8.5,-1,1,-0.4,0,1,2,3,16:00
16,30,6.714285714,-1,1,-0.4,0,1,2,3,16:30
17,0,8.571428571,3,1,-1.9,0,1,2,3,17:00
17,30,11.2,2,1,-1.9,0,1,2,3,17:30
18,0,12,0,1,-3.1,0,1,2,3,18:00
18,30,12.6,0,1,-3.1,0,1,2,3,18:30
19,0,15.22222222,5,1,-3.7,0,1,2,3,19:00
19,30,16,-3,1,-3.7,0,1,2,3,19:30
20,0,13.77777778,1,1,-3.9,0,1,2,3,20:00
20,30,14.25,-2,1,-3.9,0,1,2,3,20:30
21,0,11.83333333,-1,1,-4.3,0,1,2,3,21:00
21,30,10.5,-2,1,-4.3,0,1,2,3,21:30
22,0,9.6,-1,1,-5.2,0,1,2,3,22:00
22,30,7.5,-2,1,-5.2,0,1,2,3,22:30
23,30,7.5,1,1,-5.9,0,1,2,3,23:30
0,0,7,-1,1,-6.3,0,1,1,4,0:00
3,0,7.5,1,1,-7.4,0,1,1,4,3:00
3,30,7,-1,1,-7.4,0,1,1,4,3:30
4,0,7,0,1,-7.5,0,1,1,4,4:00
6,30,7.75,2,1,-7.6,0,1,1,4,6:30
7,0,9,0,1,-8.1,0,1,1,4,7:00
7,30,10.5,3,1,-8.1,0,1,1,4,7:30
8,0,10.42857143,11,1,-8.6,0,1,1,4,8:00
8,30,10.64705882,5,1,-8.6,0,1,1,4,8:30
9,0,13.83333333,1,1,-7.9,0,1,1,4,9:00
9,30,14.11111111,2,1,-7.9,0,1,1,4,9:30
10,0,17.33333333,2,1,-6.4,0,1,1,4,10:00
11,0,17.8,0,1,-4.4,0,1,1,4,11:00
11,30,19.2,3,1,-4.4,0,1,1,4,11:30
12,0,21.75,2,1,-2.9,0,1,2,4,12:00
13,0,23.5,1,1,-2,0,1,2,4,13:00
13,30,24,0,1,-2,0,1,2,4,13:30
14,0,26,3,1,-0.8,0,1,2,4,14:00
14,30,26,-1,1,-0.8,0,1,2,4,14:30
15,0,27,1,1,-1.2,0,1,2,4,15:00
15,30,27,0,1,-1.2,0,1,2,4,15:30
16,0,25,-2,1,-1.4,0,1,2,4,16:00
16,30,26,2,1,-1.4,0,1,2,4,16:30
17,0,27.5,0,1,-2.1,0,1,2,4,17:00
17,30,26,-1,1,-2.1,0,1,2,4,17:30
18,0,26.6,2,1,-2.6,0,1,2,4,18:00
18,30,27.33333333,0,1,-2.6,0,1,2,4,18:30
19,0,27.21428571,-2,1,-2.7,0,1,2,4,19:00
19,30,26.66666667,1,1,-2.7,0,1,2,4,19:30
20,0,26.16666667,-1,1,-2.8,0,1,2,4,20:00
20,30,25.5,-2,1,-2.8,0,1,2,4,20:30
21,0,24.125,0,1,-3.1,0,1,2,4,21:00
21,30,23.25,-1,1,-3.1,0,1,2,4,21:30
22,0,21.66666667,-2,1,-3.6,0,1,2,4,22:00
22,30,20.33333333,-1,1,-3.6,0,1,2,4,22:30
23,0,18.25,-2,1,-4,0,1,2,4,23:00
23,30,16.25,-3,1,-4,0,1,2,4,23:30
0,0,13.44444444,-3,1,-4.7,0,1,1,5,0:00
0,30,12,0,1,-4.7,0,1,1,5,0:30
1,0,12,0,1,-5.1,0,1,1,5,1:00
5,30,12,0,1,-5.1,0,1,1,5,5:30
6,0,13,1,1,-5.1,0,1,1,5,6:00
6,30,13.5,1,1,-5.1,0,1,1,5,6:30
7,0,15.57142857,3,1,-5.3,0,1,1,5,7:00
7,30,19.33333333,5,1,-5.3,0,1,1,5,7:30
8,0,23.70833333,9,1,-5.3,0,1,1,5,8:00
8,30,8.153846154,5,1,-5.3,0,1,1,5,8:30
9,0,12.42857143,4,1,-4.7,0,1,1,5,9:00
9,30,14.8,-1,1,-4.7,0,1,1,5,9:30
10,0,14.2,0,1,-3.3,0,1,1,5,10:00
10,30,15,1,1,-3.3,0,1,1,5,10:30
11,0,16,1,1,-0.7,0,1,1,5,11:00
11,30,17,2,1,-0.7,0,1,1,5,11:30
12,0,18.66666667,1,1,-0.3,0,1,2,5,12:00
12,30,18.57142857,-1,1,-0.3,0,1,2,5,12:30
13,0,16.5,-2,1,0.9,0,1,2,5,13:00
13,30,18.28571429,4,1,0.9,0,1,2,5,13:30
14,0,21,2,1,1.4,0,1,2,5,14:00
14,30,23,1,1,1.4,0,1,2,5,14:30
15,0,23.5,1,1,1.5,0,1,2,5,15:00
15,30,24.6,0,1,1.5,0,1,2,5,15:30
16,0,23.4,0,1,1,0,1,2,5,16:00
16,30,25.83333333,2,1,1,0,1,2,5,16:30
17,0,27,1,1,-0.6,0,1,2,5,17:00
17,30,28,1,1,-0.6,0,1,2,5,17:30
18,0,30.125,2,1,-1.8,0,1,2,5,18:00
18,30,31.18181818,0,1,-1.8,0,1,2,5,18:30
19,0,29.41666667,1,1,-2.5,0,1,2,5,19:00
19,30,28.625,-3,1,-2.5,0,1,2,5,19:30
20,0,28.11111111,2,1,-3.4,0,1,2,5,20:00
20,30,30,0,1,-3.4,0,1,2,5,20:30
21,0,31.5,2,1,-3.5,0,1,2,5,21:00
21,30,32,0,1,-3.5,0,1,2,5,21:30
22,0,31.75,-1,1,-3.8,0,1,2,5,22:00
22,30,27.63636364,-6,1,-3.8,0,1,2,5,22:30
23,0,23.5,-2,1,-3.6,0,1,2,5,23:00
23,30,22.33333333,-1,1,-3.6,0,1,2,5,23:30
0,0,22.8,1,2,-4.3,0,1,1,6,0:00
0,30,21.6,-2,2,-4.3,0,1,1,6,0:30
1,0,21.75,2,2,-4.8,0,1,1,6,1:00
1,30,22.5,0,2,-4.8,0,1,1,6,1:30
2,0,22,-2,2,-5.5,0,1,1,6,2:00
2,30,21,0,2,-5.5,0,1,1,6,2:30
3,0,21,0,2,-5.6,0,1,1,6,3:00
4,0,20,-1,2,-5.9,0,1,1,6,4:00
4,30,20,0,2,-5.9,0,1,1,6,4:30
5,0,20.33333333,0,2,-6.1,0,1,1,6,5:00
6,0,20.5,1,2,-6.5,0,1,1,6,6:00
7,30,21.5,1,2,-6.6,0,1,1,6,7:30
8,0,21.33333333,-1,2,-6.5,0,1,1,6,8:00
8,30,21.33333333,0,2,-6.5,0,1,1,6,8:30
9,0,21.66666667,1,2,-5.8,0,1,1,6,9:00
9,30,19.44444444,-1,2,-5.8,0,1,1,6,9:30
10,0,6.25,2,2,-3.5,0,1,1,6,10:00
10,30,9.3,2,2,-3.5,0,1,1,6,10:30
11,0,8.75,0,2,-1.6,0,1,1,6,11:00
11,30,10.4,1,2,-1.6,0,1,1,6,11:30
12,0,10.875,3,2,0,0,1,2,6,12:00
12,30,13.75,2,2,0,0,1,2,6,12:30
13,0,16.75,3,2,0.9,0,1,2,6,13:00
13,30,20,4,2,0.9,0,1,2,6,13:30
14,0,22.875,2,2,1.8,0,1,2,6,14:00
14,30,26,3,2,1.8,0,1,2,6,14:30
15,0,27,0,2,2.3,0,1,2,6,15:00
15,30,26,-2,2,2.3,0,1,2,6,15:30
16,0,24.25,-1,2,2.7,0,1,2,6,16:00
16,30,22.33333333,-2,2,2.7,0,1,2,6,16:30
17,0,23.30769231,1,2,1.1,0,1,2,6,17:00
17,30,21.9375,3,2,1.1,0,1,2,6,17:30
18,0,25.5,0,2,-0.6,0,1,2,6,18:00
18,30,23.45454545,-3,2,-0.6,0,1,2,6,18:30
19,0,24.4,2,2,-1.2,0,1,2,6,19:00
19,30,23.66666667,0,2,-1.2,0,1,2,6,19:30
20,0,25.8,2,2,-2.1,0,1,2,6,20:00
20,30,27.2,1,2,-2.1,0,1,2,6,20:30
21,0,27.625,-1,2,-2.5,0,1,2,6,21:00
21,30,27.33333333,0,2,-2.5,0,1,2,6,21:30
22,0,26.71428571,-1,2,-2.6,0,1,2,6,22:00
22,30,26,0,2,-2.6,0,1,2,6,22:30
23,0,24.25,-3,2,-3.2,0,1,2,6,23:00
23,30,21.6,-3,2,-3.2,0,1,2,6,23:30
0,0,18.6,-2,2,-3.8,0,1,1,7,0:00
0,30,18,0,2,-3.8,0,1,1,7,0:30
1,0,18,-1,2,-3.9,0,1,1,7,1:00
1,30,16.2,-1,2,-3.9,0,1,1,7,1:30
2,0,16.5,1,2,-4.4,0,1,1,7,2:00
2,30,17.5,1,2,-4.4,0,1,1,7,2:30
3,0,16.33333333,-2,2,-4.8,0,1,1,7,3:00
3,30,16.25,1,2,-4.8,0,1,1,7,3:30
4,0,18,1,2,-5.1,0,1,1,7,4:00
6,30,18,-1,2,-5.5,0,1,1,7,6:30
7,0,18.5,2,2,-5.6,0,1,1,7,7:00
8,0,19,0,2,-5.3,0,1,1,7,8:00
8,30,17.66666667,-1,2,-5.3,0,1,1,7,8:30
9,0,18.6,2,2,-3.8,0,1,1,7,9:00
9,30,21.33333333,2,2,-3.8,0,1,1,7,9:30
10,0,20.66666667,0,2,-1.8,0,1,1,7,10:00
10,30,22.75,2,2,-1.8,0,1,1,7,10:30
11,0,24.66666667,1,2,0.5,0,1,1,7,11:00
11,30,25.6,1,2,0.5,0,1,1,7,11:30
12,30,25.71428571,1,2,1.1,0,1,2,7,12:30
13,0,28.25,2,2,1.4,0,1,2,7,13:00
13,30,30.75,2,2,1.4,0,1,2,7,13:30
14,0,31.5,2,2,1.9,0,1,2,7,14:00
14,30,34.2,2,2,1.9,0,1,2,7,14:30
15,0,23.71428571,-2,2,2.7,0,1,2,7,15:00
15,30,17.44444444,0,2,2.7,0,1,2,7,15:30
16,0,19.44444444,1,2,2.6,0,1,2,7,16:00
16,30,21.125,4,2,2.6,0,1,2,7,16:30
17,0,23.5,0,2,2.3,0,1,2,7,17:00
17,30,23.28571429,1,2,2.3,0,1,2,7,17:30
18,0,23.36363636,-1,2,1.8,0,1,2,7,18:00
18,30,21.75,-2,2,1.8,0,1,2,7,18:30
19,0,20.25,-1,2,1.6,0,1,2,7,19:00
19,30,18.75,-2,2,1.6,0,1,2,7,19:30
20,0,17,-1,2,1.3,0,1,2,7,20:00
20,30,17.5,0,2,1.3,0,1,2,7,20:30
21,0,17.33333333,1,2,1.2,0,1,2,7,21:00
21,30,17.5,0,2,1.2,0,1,2,7,21:30
22,0,17.2,-2,2,1.1,0,1,2,7,22:00
22,30,14.83333333,-2,2,1.1,0,1,2,7,22:30
23,0,14,0,2,1.1,0,1,2,7,23:00
23,30,13,-2,2,1.1,0,1,2,7,23:30
0,0,9.272727273,-4,1,0.9,0,1,1,1,0:00
2,0,7.5,0,1,0.8,0,1,1,1,2:00
3,30,7,-1,1,0.9,0,1,1,1,3:30
4,0,6,-1,1,1,0,1,1,1,4:00
6,30,6.5,1,1,0.8,0,1,1,1,6:30
7,0,7.666666667,1,1,0.7,0,1,1,1,7:00
7,30,9,1,1,0.7,0,1,1,1,7:30
8,0,15.96296296,13,1,0.7,0,1,1,1,8:00
8,30,22.7,1,1,0.7,0,1,1,1,8:30
9,0,25,3,1,0.8,0,1,1,1,9:00
9,30,26.81818182,2,1,0.8,0,1,1,1,9:30
10,0,28.66666667,1,1,1.3,0,1,1,1,10:00
10,30,30.09090909,2,1,1.3,0,1,1,1,10:30
11,0,30,-1,1,1.7,0,1,1,1,11:00
11,30,29.88888889,0,1,1.7,0,1,1,1,11:30
12,0,27,3,1,2.7,0,1,2,1,12:00
12,30,19.33333333,1,1,2.7,0,1,2,1,12:30
13,0,19,-1,1,3,0,1,2,1,13:00
13,30,19,0,1,3,0,1,2,1,13:30
14,0,16.4,-4,1,3.4,0,1,2,1,14:00
14,30,16,1,1,3.4,0,1,2,1,14:30
15,0,14.54545455,-3,1,3.9,0,1,2,1,15:00
15,30,14.66666667,2,1,3.9,0,1,2,1,15:30
16,0,15,1,1,3.5,0,1,2,1,16:00
16,30,13.57142857,-5,1,3.5,0,1,2,1,16:30
17,0,12.5,1,1,2.7,0,1,2,1,17:00
17,30,11.44444444,-1,1,2.7,0,1,2,1,17:30
18,0,10.90909091,0,1,1.5,0,1,2,1,18:00
18,30,11.2,0,1,1.5,0,1,2,1,18:30
19,0,12,1,1,0.9,0,1,2,1,19:00
19,30,12.5,0,1,0.9,0,1,2,1,19:30
20,0,10.85714286,-2,1,1,0,1,2,1,20:00
20,30,10,0,1,1,0,1,2,1,20:30
21,0,9,-1,1,0.7,0.9,1,2,1,21:00
21,30,8,-1,1,0.7,0.9,1,2,1,21:30
22,0,8.25,0,1,0.1,0,1,2,1,22:00
22,30,7,-1,1,0.1,0,1,2,1,22:30
23,0,7.4,1,1,-0.6,0,1,2,1,23:00
23,30,7.333333333,-1,1,-0.6,0,1,2,1,23:30
0,0,6,-1,1,-1.2,0,1,1,2,0:00
0,30,6,0,1,-1.2,0,1,1,2,0:30
1,0,5,-1,1,-1.9,0,1,1,2,1:00
1,30,5,0,1,-1.9,0,1,1,2,1:30
2,0,4,-1,1,-2.9,0,1,1,2,2:00
6,30,4.5,1,1,-5.6,0,1,1,2,6:30
7,0,5.5,1,1,-5.9,0,1,1,2,7:00
7,30,7.166666667,2,1,-5.9,0,1,1,2,7:30
8,0,11.88235294,8,1,-6,0,1,1,2,8:00
8,30,16.30769231,4,1,-6,0,1,1,2,8:30
9,0,20.8,1,1,-6,0,1,1,2,9:00
9,30,23.33333333,4,1,-6,0,1,1,2,9:30
10,0,25.33333333,1,1,-4.8,0,1,1,2,10:00
10,30,27,1,1,-4.8,0,1,1,2,10:30
11,0,26,-1,1,-3.9,0,1,1,2,11:00
12,0,26.33333333,1,1,-2.7,0,1,2,2,12:00
12,30,28,2,1,-2.7,0,1,2,2,12:30
13,0,29.33333333,1,1,-2.6,0,1,2,2,13:00
13,30,31,2,1,-2.6,0,1,2,2,13:30
14,0,32.33333333,1,1,-1.8,0,1,2,2,14:00
14,30,34,1,1,-1.8,0,1,2,2,14:30
15,0,27.25,2,1,-2.4,0,1,2,2,15:00
15,30,18.63636364,-1,1,-2.4,0,1,2,2,15:30
16,0,21,0,1,-2.4,0,1,2,2,16:00
16,30,21.66666667,0,1,-2.4,0,1,2,2,16:30
17,0,22.66666667,3,1,-2.9,0,1,2,2,17:00
17,30,24.33333333,0,1,-2.9,0,1,2,2,17:30
18,0,20,-3,1,-3.8,0,1,2,2,18:00
18,30,19.05555556,-2,1,-3.8,0,1,2,2,18:30
19,0,16,-4,1,-4.5,0,1,2,2,19:00
19,30,16.2,2,1,-4.5,0,1,2,2,19:30
20,0,16,-1,1,-4.9,0,1,2,2,20:00
20,30,15.25,0,1,-4.9,0,1,2,2,20:30
21,0,15.14285714,0,1,-4.8,0,1,2,2,21:00
21,30,14.28571429,-3,1,-4.8,0,1,2,2,21:30
22,0,12,0,1,-4.2,0,1,2,2,22:00
22,30,12,-1,1,-4.2,0,1,2,2,22:30
23,0,12,0,1,-4.9,0,1,2,2,23:00
23,30,10.2,-3,1,-4.9,0,1,2,2,23:30
0,0,9,0,1,-5.2,0.5,1,1,3,0:00
2,0,9.5,1,1,-5.7,0,1,1,3,2:00
4,30,9,-1,1,-6.6,0,1,1,3,4:30
5,0,9,0,1,-7.3,0,1,1,3,5:00
7,30,9.75,1,1,-8,0,1,1,3,7:30
8,0,14.17647059,9,1,-7.9,0,1,1,3,8:00
8,30,19.76923077,1,1,-7.9,0,1,1,3,8:30
9,0,22.125,4,1,-7.7,0,1,1,3,9:00
9,30,23.25,0,1,-7.7,0,1,1,3,9:30
10,0,24,0,1,-6.9,0,1,1,3,10:00
10,30,23.6,-1,1,-6.9,0,1,1,3,10:30
11,30,23,0,1,-6.4,0,1,1,3,11:30
12,0,23.5,1,1,-5.6,0,1,2,3,12:00
12,30,26,3,1,-5.6,0,1,2,3,12:30
13,0,28,1,1,-5.1,0,1,2,3,13:00
13,30,27,-1,1,-5.1,0,1,2,3,13:30
14,0,27,0,1,-5.3,0,1,2,3,14:00
14,30,27,0,1,-5.3,0,1,2,3,14:30
15,30,27.5,0,1,-5.3,0,1,2,3,15:30
16,0,27,-1,1,-5.4,0,1,2,3,16:00
16,30,25.5,-1,1,-5.4,0,1,2,3,16:30
17,0,25,0,1,-6.5,0,1,2,3,17:00
17,30,23.4,-2,1,-6.5,0,1,2,3,17:30
18,0,24,1,1,-7.8,0,1,2,3,18:00
18,30,23,0,1,-7.8,0,1,2,3,18:30
19,0,23.5,-1,1,-8.5,0,1,2,3,19:00
19,30,23,0,1,-8.5,0,1,2,3,19:30
20,0,22.66666667,-1,1,-8.9,0,1,2,3,20:00
20,30,21.6,1,1,-8.9,0,1,2,3,20:30
21,0,21.5,-2,1,-9.4,0,1,2,3,21:00
21,30,20,-2,1,-9.4,0,1,2,3,21:30
22,0,18,-1,1,-9.7,0,1,2,3,22:00
22,30,17.33333333,-1,1,-9.7,0,1,2,3,22:30
0,0,17,0,1,-10.3,0,1,1,4,0:00
0,30,17.5,0,1,-10.3,0,1,1,4,0:30
1,0,17.33333333,1,1,-10.6,0,1,1,4,1:00
1,30,18.5,1,1,-10.6,0,1,1,4,1:30
2,0,18,-1,1,-10.9,0,1,1,4,2:00
2,30,18,0,1,-10.9,0,1,1,4,2:30
7,0,18.66666667,1,1,-12.3,0,1,1,4,7:00
7,30,20.75,3,1,-12.3,0,1,1,4,7:30
8,0,26.05,8,1,-12.6,0,1,1,4,8:00
8,30,30.5,6,1,-12.6,0,1,1,4,8:30
9,0,17.66666667,2,1,-12,0,1,1,4,9:00
9,30,18.25,2,1,-12,0,1,1,4,9:30
10,0,20.66666667,1,1,-11.1,0,1,1,4,10:00
10,30,21,0,1,-11.1,0,1,1,4,10:30
11,0,21,0,1,-10.2,0,1,1,4,11:00
11,30,22.5,2,1,-10.2,0,1,1,4,11:30
12,0,24.28571429,3,1,-8.6,0,1,2,4,12:00
12,30,27,1,1,-8.6,0,1,2,4,12:30
13,0,26.5,0,1,-8.6,0,1,2,4,13:00
13,30,26.75,0,1,-8.6,0,1,2,4,13:30
14,0,26,-1,1,-7.4,0,1,2,4,14:00
14,30,26,1,1,-7.4,0,1,2,4,14:30
15,0,27.33333333,1,1,-8.3,0,1,2,4,15:00
16,0,27,-1,1,-8.2,0,1,2,4,16:00
16,30,27.5,1,1,-8.2,0,1,2,4,16:30
17,0,29,1,1,-9.3,0,1,2,4,17:00
17,30,30,1,1,-9.3,0,1,2,4,17:30
18,0,28.33333333,-2,1,-10.4,0,1,2,4,18:00
18,30,27.5,-1,1,-10.4,0,1,2,4,18:30
19,0,27,0,1,-10.9,0,1,2,4,19:00
19,30,27.5,-1,1,-10.9,0,1,2,4,19:30
20,0,26.66666667,2,1,-11.6,0,1,2,4,20:00
21,0,27,-1,1,-12.4,0,1,2,4,21:00
22,30,26,-1,1,-12.9,0,1,2,4,22:30
23,0,25,-2,1,-13.2,0,1,2,4,23:00
23,30,23.5,-1,1,-13.2,0,1,2,4,23:30
1,0,21.33333333,-2,1,-13.7,0,1,1,5,1:00
1,30,23,2,1,-13.7,0,1,1,5,1:30
2,0,22,-1,1,-13.8,0,1,1,5,2:00
2,30,23,1,1,-13.8,0,1,1,5,2:30
6,30,23.5,1,1,-14.9,0,1,1,5,6:30
7,0,24.75,1,1,-15.1,0,1,1,5,7:00
7,30,27.5,5,1,-15.1,0,1,1,5,7:30
8,0,31.2,3,1,-15.1,0,1,1,5,8:00
8,30,21.28571429,3,1,-15.1,0,1,1,5,8:30
9,0,22.33333333,0,1,-14.9,0,1,1,5,9:00
9,30,23.14285714,3,1,-14.9,0,1,1,5,9:30
10,0,24.75,0,1,-13,0,1,1,5,10:00
11,0,25,0,1,-11.2,0,1,1,5,11:00
11,30,26,1,1,-11.2,0,1,1,5,11:30
12,0,26.6,0,1,-9.6,0,1,2,5,12:00
12,30,27.33333333,2,1,-9.6,0,1,2,5,12:30
13,0,28.75,1,1,-8.2,0,1,2,5,13:00
13,30,27.66666667,-1,1,-8.2,0,1,2,5,13:30
14,0,27.6,0,1,-7.2,0,1,2,5,14:00
16,0,25.8,-3,1,-5.8,0,1,2,5,16:00
16,30,23.28571429,-3,1,-5.8,0,1,2,5,16:30
17,0,23.4,2,1,-6.5,0,1,2,5,17:00
17,30,23.75,-1,1,-6.5,0,1,2,5,17:30
18,0,24.35714286,0,1,-7.5,0,1,2,5,18:00
18,30,20.88888889,-5,1,-7.5,0,1,2,5,18:30
19,0,16,-1,1,-8.2,0,1,2,5,19:00
19,30,19.4,3,1,-8.2,0,1,2,5,19:30
20,0,20.2,0,1,-7.9,0,1,2,5,20:00
20,30,18.83333333,-2,1,-7.9,0,1,2,5,20:30
21,0,18.5,1,1,-7.4,0,1,2,5,21:00
21,30,20,2,1,-7.4,0,1,2,5,21:30
22,0,20.5,-1,1,-6.9,0,1,2,5,22:00
22,30,20.5,1,1,-6.9,0,1,2,5,22:30
23,0,20,-1,1,-6.7,0,1,2,5,23:00
23,30,20,0,1,-6.7,0,1,2,5,23:30
0,0,19,-1,2,-6.6,0,1,1,6,0:00
0,30,16.6,-3,2,-6.6,0,1,1,6,0:30
1,0,15.33333333,-1,2,-6.5,0,1,1,6,1:00
1,30,15,0,2,-6.5,0,1,1,6,1:30
2,0,15.6,1,2,-6.4,0,1,1,6,2:00
2,30,16,0,2,-6.4,0,1,1,6,2:30
3,0,16.5,0,2,-6.5,0,1,1,6,3:00
3,30,15.5,-1,2,-6.5,0,1,1,6,3:30
4,0,15,0,2,-6.4,0,1,1,6,4:00
4,30,16,1,2,-6.4,0,1,1,6,4:30
9,30,16.5,1,2,-6.3,0.2,1,1,6,9:30
10,0,15.25,-2,2,-5.5,0,1,1,6,10:00
10,30,15,0,2,-5.5,0,1,1,6,10:30
11,0,16,1,2,-4.8,0,1,1,6,11:00
11,30,15.4,0,2,-4.8,0,1,1,6,11:30
12,0,16.14285714,0,2,-3.7,0.2,1,2,6,12:00
12,30,17.5,2,2,-3.7,0.2,1,2,6,12:30
13,0,17.75,0,2,-2.5,0,1,2,6,13:00
13,30,19.5,2,2,-2.5,0,1,2,6,13:30
14,0,21.4,2,2,-1.8,0,1,2,6,14:00
14,30,24,3,2,-1.8,0,1,2,6,14:30
15,0,25,0,2,-1.5,0,1,2,6,15:00
16,0,26,1,2,-1.2,0,1,2,6,16:00
17,0,23.8,-3,2,-1.4,0,1,2,6,17:00
17,30,22.5,-1,2,-1.4,0,1,2,6,17:30
18,0,22.2,0,2,-2.6,0,1,2,6,18:00
18,30,18.83333333,-6,2,-2.6,0,1,2,6,18:30
19,0,15.85714286,0,2,-3.3,0,1,2,6,19:00
